"Drug","FC","abb_strain_name"
"Amlodipin",0.842436394176066,"E. coli"
"Amlodipin",0.842436394176066,"E. coli"
"Amlodipin",0.842436394176066,"E. coli"
"Amlodipin",0.842436394176066,"E. coli"
"Amlodipin",0.842436394176066,"E. coli"
"Amlodipin",0.842436394176066,"E. coli"
"Amlodipin",0.842436394176066,"E. coli"
"Amlodipin",0.842436394176066,"E. coli"
"Amlodipin",0.842436394176066,"E. coli"
"Amlodipin",0.842436394176066,"E. coli"
"Amlodipin",0.842436394176066,"E. coli"
"Amlodipin",0.842436394176066,"E. coli"
"Amlodipin",0.842436394176066,"E. coli"
"Amlodipin",0.842436394176066,"E. coli"
"Amlodipin",0.842436394176066,"E. coli"
"Amlodipin",0.673223571464382,"S. salivarius"
"Amlodipin",0.673223571464382,"S. salivarius"
"Amlodipin",0.673223571464382,"S. salivarius"
"Amlodipin",0.673223571464382,"S. salivarius"
"Amlodipin",0.673223571464382,"S. salivarius"
"Amlodipin",0.673223571464382,"S. salivarius"
"Amlodipin",0.673223571464382,"S. salivarius"
"Amlodipin",0.673223571464382,"S. salivarius"
"Amlodipin",0.673223571464382,"S. salivarius"
"Amlodipin",0.673223571464382,"S. salivarius"
"Amlodipin",0.673223571464382,"S. salivarius"
"Amlodipin",0.673223571464382,"S. salivarius"
"Amlodipin",0.673223571464382,"S. salivarius"
"Amlodipin",0.855244339802795,"L. gasseri"
"Amlodipin",0.855244339802795,"L. gasseri"
"Amlodipin",0.855244339802795,"L. gasseri"
"Amlodipin",0.855244339802795,"L. gasseri"
"Amlodipin",0.855244339802795,"L. gasseri"
"Amlodipin",0.855244339802795,"L. gasseri"
"Amlodipin",0.855244339802795,"L. gasseri"
"Amlodipin",0.855244339802795,"L. gasseri"
"Amlodipin",0.855244339802795,"L. gasseri"
"Amlodipin",0.855244339802795,"L. gasseri"
"Amlodipin",0.855244339802795,"L. gasseri"
"Amlodipin",0.855244339802795,"L. gasseri"
"Amlodipin",0.855244339802795,"L. gasseri"
"Amlodipin",0.855244339802795,"L. gasseri"
"Amlodipin",0.687660566511929,"E. faecalis"
"Amlodipin",0.687660566511929,"E. faecalis"
"Amlodipin",0.687660566511929,"E. faecalis"
"Amlodipin",0.687660566511929,"E. faecalis"
"Amlodipin",0.687660566511929,"E. faecalis"
"Amlodipin",0.687660566511929,"E. faecalis"
"Amlodipin",0.687660566511929,"E. faecalis"
"Amlodipin",0.687660566511929,"E. faecalis"
"Amlodipin",0.687660566511929,"E. faecalis"
"Amlodipin",0.687660566511929,"E. faecalis"
"Amlodipin",0.687660566511929,"E. faecalis"
"Amlodipin",0.687660566511929,"E. faecalis"
"Amlodipin",0.687660566511929,"E. faecalis"
"Amlodipin",0.687660566511929,"E. faecalis"
"Amlodipin",0.687660566511929,"E. faecalis"
"Amlodipin",0.687660566511929,"E. faecalis"
"Amlodipin",0.687660566511929,"E. faecalis"
"Amlodipin",0.687660566511929,"E. faecalis"
"Amlodipin",0.687660566511929,"E. faecalis"
"Amlodipin",0.687660566511929,"E. faecalis"
"Amlodipin",0.906426369027509,"A. graevenitzii"
"Amlodipin",0.906426369027509,"A. graevenitzii"
"Amlodipin",0.906426369027509,"A. graevenitzii"
"Amlodipin",0.906426369027509,"A. graevenitzii"
"Amlodipin",0.906426369027509,"A. graevenitzii"
"Amlodipin",0.906426369027509,"A. graevenitzii"
"Amlodipin",0.906426369027509,"A. graevenitzii"
"Amlodipin",0.906426369027509,"A. graevenitzii"
"Amlodipin",0.906426369027509,"A. graevenitzii"
"Amlodipin",0.906426369027509,"A. graevenitzii"
"Amlodipin",0.906426369027509,"A. graevenitzii"
"Amlodipin",0.906426369027509,"A. graevenitzii"
"Amlodipin",0.906426369027509,"A. graevenitzii"
"Amlodipin",0.906426369027509,"A. graevenitzii"
"Amlodipin",0.906426369027509,"A. graevenitzii"
"Amlodipin",0.906426369027509,"A. graevenitzii"
"Amlodipin",0.906426369027509,"A. graevenitzii"
"Amlodipin",0.906426369027509,"A. graevenitzii"
"Amlodipin",0.906426369027509,"A. graevenitzii"
"Amlodipin",0.906426369027509,"A. graevenitzii"
"Amlodipin",0.82433010717906,"A. naeslundi"
"Amlodipin",0.82433010717906,"A. naeslundi"
"Amlodipin",0.82433010717906,"A. naeslundi"
"Amlodipin",0.82433010717906,"A. naeslundi"
"Amlodipin",0.82433010717906,"A. naeslundi"
"Amlodipin",0.82433010717906,"A. naeslundi"
"Amlodipin",0.82433010717906,"A. naeslundi"
"Amlodipin",0.82433010717906,"A. naeslundi"
"Amlodipin",0.82433010717906,"A. naeslundi"
"Amlodipin",0.82433010717906,"A. naeslundi"
"Amlodipin",0.82433010717906,"A. naeslundi"
"Amlodipin",0.82433010717906,"A. naeslundi"
"Amlodipin",0.82433010717906,"A. naeslundi"
"Amlodipin",0.82433010717906,"A. naeslundi"
"Amlodipin",0.82433010717906,"A. naeslundi"
"Amlodipin",0.82433010717906,"A. naeslundi"
"Amlodipin",0.82433010717906,"A. naeslundi"
"Amlodipin",0.82433010717906,"A. naeslundi"
"Amlodipin",0.791755306213732,"A. omnicolens"
"Amlodipin",0.791755306213732,"A. omnicolens"
"Amlodipin",0.791755306213732,"A. omnicolens"
"Amlodipin",0.791755306213732,"A. omnicolens"
"Amlodipin",0.791755306213732,"A. omnicolens"
"Amlodipin",0.791755306213732,"A. omnicolens"
"Amlodipin",0.791755306213732,"A. omnicolens"
"Amlodipin",0.791755306213732,"A. omnicolens"
"Amlodipin",0.791755306213732,"A. omnicolens"
"Amlodipin",0.791755306213732,"A. omnicolens"
"Amlodipin",0.791755306213732,"A. omnicolens"
"Amlodipin",0.791755306213732,"A. omnicolens"
"Amlodipin",0.791755306213732,"A. omnicolens"
"Amlodipin",0.791755306213732,"A. omnicolens"
"Amlodipin",0.791755306213732,"A. omnicolens"
"Amlodipin",0.791755306213732,"A. omnicolens"
"Amlodipin",0.767584681323173,"C. ochracea"
"Amlodipin",0.767584681323173,"C. ochracea"
"Amlodipin",0.767584681323173,"C. ochracea"
"Amlodipin",0.767584681323173,"C. ochracea"
"Amlodipin",0.767584681323173,"C. ochracea"
"Amlodipin",0.767584681323173,"C. ochracea"
"Amlodipin",0.767584681323173,"C. ochracea"
"Amlodipin",0.767584681323173,"C. ochracea"
"Amlodipin",0.767584681323173,"C. ochracea"
"Amlodipin",0.767584681323173,"C. ochracea"
"Amlodipin",0.767584681323173,"C. ochracea"
"Amlodipin",0.767584681323173,"C. ochracea"
"Amlodipin",0.767584681323173,"C. ochracea"
"Amlodipin",0.767584681323173,"C. ochracea"
"Amlodipin",0.850767560808686,"G. haemolysans"
"Amlodipin",0.850767560808686,"G. haemolysans"
"Amlodipin",0.850767560808686,"G. haemolysans"
"Amlodipin",0.850767560808686,"G. haemolysans"
"Amlodipin",0.850767560808686,"G. haemolysans"
"Amlodipin",0.850767560808686,"G. haemolysans"
"Amlodipin",0.850767560808686,"G. haemolysans"
"Amlodipin",0.850767560808686,"G. haemolysans"
"Amlodipin",0.850767560808686,"G. haemolysans"
"Amlodipin",0.850767560808686,"G. haemolysans"
"Amlodipin",0.850767560808686,"G. haemolysans"
"Amlodipin",0.850767560808686,"G. haemolysans"
"Amlodipin",0.850767560808686,"G. haemolysans"
"Amlodipin",0.850767560808686,"G. haemolysans"
"Amlodipin",0.850767560808686,"G. haemolysans"
"Amlodipin",0.850767560808686,"G. haemolysans"
"Amlodipin",0.850767560808686,"G. haemolysans"
"Amlodipin",0.850767560808686,"G. haemolysans"
"Amlodipin",0.692462020611071,"G. morbillorum"
"Amlodipin",0.692462020611071,"G. morbillorum"
"Amlodipin",0.692462020611071,"G. morbillorum"
"Amlodipin",0.692462020611071,"G. morbillorum"
"Amlodipin",0.692462020611071,"G. morbillorum"
"Amlodipin",0.692462020611071,"G. morbillorum"
"Amlodipin",0.692462020611071,"G. morbillorum"
"Amlodipin",0.692462020611071,"G. morbillorum"
"Amlodipin",0.987170997031821,"L. reuteri"
"Amlodipin",0.987170997031821,"L. reuteri"
"Amlodipin",0.987170997031821,"L. reuteri"
"Amlodipin",0.987170997031821,"L. reuteri"
"Amlodipin",0.987170997031821,"L. reuteri"
"Amlodipin",0.987170997031821,"L. reuteri"
"Amlodipin",0.987170997031821,"L. reuteri"
"Amlodipin",0.987170997031821,"L. reuteri"
"Amlodipin",0.987170997031821,"L. reuteri"
"Amlodipin",0.987170997031821,"L. reuteri"
"Amlodipin",0.987170997031821,"L. reuteri"
"Amlodipin",0.987170997031821,"L. reuteri"
"Amlodipin",0.987170997031821,"L. reuteri"
"Amlodipin",0.987170997031821,"L. reuteri"
"Amlodipin",0.987170997031821,"L. reuteri"
"Amlodipin",0.987170997031821,"L. reuteri"
"Amlodipin",0.987170997031821,"L. reuteri"
"Amlodipin",0.987170997031821,"L. reuteri"
"Amlodipin",0.987170997031821,"L. reuteri"
"Amlodipin",0.987170997031821,"L. reuteri"
"Amlodipin",0.81007467925413,"L. ruminis"
"Amlodipin",0.81007467925413,"L. ruminis"
"Amlodipin",0.81007467925413,"L. ruminis"
"Amlodipin",0.81007467925413,"L. ruminis"
"Amlodipin",0.81007467925413,"L. ruminis"
"Amlodipin",0.81007467925413,"L. ruminis"
"Amlodipin",0.81007467925413,"L. ruminis"
"Amlodipin",0.81007467925413,"L. ruminis"
"Amlodipin",0.81007467925413,"L. ruminis"
"Amlodipin",0.81007467925413,"L. ruminis"
"Amlodipin",0.81007467925413,"L. ruminis"
"Amlodipin",0.81007467925413,"L. ruminis"
"Amlodipin",0.81007467925413,"L. ruminis"
"Amlodipin",0.81007467925413,"L. ruminis"
"Amlodipin",0.81007467925413,"L. ruminis"
"Amlodipin",0.81007467925413,"L. ruminis"
"Amlodipin",0.81007467925413,"L. ruminis"
"Amlodipin",0.81007467925413,"L. ruminis"
"Amlodipin",0.81007467925413,"L. ruminis"
"Amlodipin",0.81007467925413,"L. ruminis"
"Amlodipin",0.743263043697602,"S. anginosus"
"Amlodipin",0.743263043697602,"S. anginosus"
"Amlodipin",0.743263043697602,"S. anginosus"
"Amlodipin",0.743263043697602,"S. anginosus"
"Amlodipin",0.743263043697602,"S. anginosus"
"Amlodipin",0.743263043697602,"S. anginosus"
"Amlodipin",0.743263043697602,"S. anginosus"
"Amlodipin",0.743263043697602,"S. anginosus"
"Amlodipin",0.743263043697602,"S. anginosus"
"Amlodipin",0.743263043697602,"S. anginosus"
"Amlodipin",0.743263043697602,"S. anginosus"
"Amlodipin",0.743263043697602,"S. anginosus"
"Amlodipin",0.743263043697602,"S. anginosus"
"Amlodipin",0.743263043697602,"S. anginosus"
"Amlodipin",0.743263043697602,"S. anginosus"
"Amlodipin",0.743263043697602,"S. anginosus"
"Amlodipin",0.743263043697602,"S. anginosus"
"Amlodipin",0.743263043697602,"S. anginosus"
"Amlodipin",0.743263043697602,"S. anginosus"
"Amlodipin",0.846380655662799,"S. mitis"
"Amlodipin",0.846380655662799,"S. mitis"
"Amlodipin",0.846380655662799,"S. mitis"
"Amlodipin",0.846380655662799,"S. mitis"
"Amlodipin",0.846380655662799,"S. mitis"
"Amlodipin",0.846380655662799,"S. mitis"
"Amlodipin",0.846380655662799,"S. mitis"
"Amlodipin",0.846380655662799,"S. mitis"
"Amlodipin",0.846380655662799,"S. mitis"
"Amlodipin",0.846380655662799,"S. mitis"
"Amlodipin",0.846380655662799,"S. mitis"
"Amlodipin",0.846380655662799,"S. mitis"
"Amlodipin",0.846380655662799,"S. mitis"
"Amlodipin",0.846380655662799,"S. mitis"
"Amlodipin",0.846380655662799,"S. mitis"
"Amlodipin",0.846380655662799,"S. mitis"
"Amlodipin",0.846380655662799,"S. mitis"
"Amlodipin",0.846380655662799,"S. mitis"
"Amlodipin",0.846380655662799,"S. mitis"
"Amlodipin",0.846380655662799,"S. mitis"
"Amlodipin",0.861074593523259,"S. sanguinis"
"Amlodipin",0.861074593523259,"S. sanguinis"
"Amlodipin",0.861074593523259,"S. sanguinis"
"Amlodipin",0.861074593523259,"S. sanguinis"
"Amlodipin",0.861074593523259,"S. sanguinis"
"Amlodipin",0.861074593523259,"S. sanguinis"
"Amlodipin",0.861074593523259,"S. sanguinis"
"Amlodipin",0.861074593523259,"S. sanguinis"
"Amlodipin",0.861074593523259,"S. sanguinis"
"Amlodipin",0.861074593523259,"S. sanguinis"
"Amlodipin",0.861074593523259,"S. sanguinis"
"Amlodipin",0.861074593523259,"S. sanguinis"
"Amlodipin",0.861074593523259,"S. sanguinis"
"Amlodipin",0.861074593523259,"S. sanguinis"
"Amlodipin",0.861074593523259,"S. sanguinis"
"Amlodipin",0.879560928531423,"B. longum subsp.  infantis"
"Amlodipin",0.879560928531423,"B. longum subsp.  infantis"
"Amlodipin",0.879560928531423,"B. longum subsp.  infantis"
"Amlodipin",0.879560928531423,"B. longum subsp.  infantis"
"Amlodipin",0.879560928531423,"B. longum subsp.  infantis"
"Amlodipin",0.879560928531423,"B. longum subsp.  infantis"
"Amlodipin",0.879560928531423,"B. longum subsp.  infantis"
"Amlodipin",0.879560928531423,"B. longum subsp.  infantis"
"Amlodipin",0.879560928531423,"B. longum subsp.  infantis"
"Amlodipin",0.879560928531423,"B. longum subsp.  infantis"
"Amlodipin",0.879560928531423,"B. longum subsp.  infantis"
"Amlodipin",0.879560928531423,"B. longum subsp.  infantis"
"Amlodipin",0.879560928531423,"B. longum subsp.  infantis"
"Amlodipin",0.879560928531423,"B. longum subsp.  infantis"
"Amlodipin",0.879560928531423,"B. longum subsp.  infantis"
"Amlodipin",0.879560928531423,"B. longum subsp.  infantis"
"Amlodipin",0.879560928531423,"B. longum subsp.  infantis"
"Amlodipin",0.879560928531423,"B. longum subsp.  infantis"
"Amlodipin",0.879560928531423,"B. longum subsp.  infantis"
"Amlodipin",0.879560928531423,"B. longum subsp.  infantis"
"Amlodipin",0.799371153891686,"L. paracasei"
"Amlodipin",0.799371153891686,"L. paracasei"
"Amlodipin",0.799371153891686,"L. paracasei"
"Amlodipin",0.799371153891686,"L. paracasei"
"Amlodipin",0.799371153891686,"L. paracasei"
"Amlodipin",0.799371153891686,"L. paracasei"
"Amlodipin",0.799371153891686,"L. paracasei"
"Amlodipin",0.799371153891686,"L. paracasei"
"Amlodipin",0.799371153891686,"L. paracasei"
"Amlodipin",0.799371153891686,"L. paracasei"
"Amlodipin",0.799371153891686,"L. paracasei"
"Amlodipin",0.799371153891686,"L. paracasei"
"Amlodipin",0.799371153891686,"L. paracasei"
"Amlodipin",0.799371153891686,"L. paracasei"
"Amlodipin",0.799371153891686,"L. paracasei"
"Amlodipin",0.799371153891686,"L. paracasei"
"Amlodipin",0.799371153891686,"L. paracasei"
"Amlodipin",0.799371153891686,"L. paracasei"
"Amlodipin",0.761728232656686,"L. fermentum"
"Amlodipin",0.761728232656686,"L. fermentum"
"Amlodipin",0.761728232656686,"L. fermentum"
"Amlodipin",0.761728232656686,"L. fermentum"
"Amlodipin",0.761728232656686,"L. fermentum"
"Amlodipin",0.761728232656686,"L. fermentum"
"Amlodipin",0.761728232656686,"L. fermentum"
"Amlodipin",0.761728232656686,"L. fermentum"
"Amlodipin",0.761728232656686,"L. fermentum"
"Amlodipin",0.761728232656686,"L. fermentum"
"Amlodipin",0.761728232656686,"L. fermentum"
"Amlodipin",0.761728232656686,"L. fermentum"
"Amlodipin",0.761728232656686,"L. fermentum"
"Amlodipin",0.761728232656686,"L. fermentum"
"Amlodipin",0.761728232656686,"L. fermentum"
"Amlodipin",0.761728232656686,"L. fermentum"
"Amlodipin",1.04420010685912,"Control_1"
"Amlodipin",1.04420010685912,"Control_1"
"Amlodipin",1.04420010685912,"Control_1"
"Amlodipin",1.04420010685912,"Control_1"
"Amlodipin",1.04420010685912,"Control_1"
"Amlodipin",1.04420010685912,"Control_1"
"Amlodipin",1.04420010685912,"Control_1"
"Amlodipin",1.04420010685912,"Control_1"
"Amlodipin",1.04420010685912,"Control_1"
"Amlodipin",1.04420010685912,"Control_1"
"Amlodipin",1.04420010685912,"Control_1"
"Amlodipin",1.04420010685912,"Control_1"
"Amlodipin",1.04420010685912,"Control_1"
"Amlodipin",1.04420010685912,"Control_1"
"Amlodipin",1.04420010685912,"Control_1"
"Amlodipin",1.04420010685912,"Control_1"
"Amlodipin",1.04420010685912,"Control_1"
"Amlodipin",1.04420010685912,"Control_1"
"Amlodipin",1.04292118618264,"Control_2"
"Amlodipin",1.04292118618264,"Control_2"
"Amlodipin",1.04292118618264,"Control_2"
"Amlodipin",1.04292118618264,"Control_2"
"Amlodipin",1.04292118618264,"Control_2"
"Amlodipin",1.04292118618264,"Control_2"
"Amlodipin",1.04292118618264,"Control_2"
"Amlodipin",1.04292118618264,"Control_2"
"Amlodipin",1.04292118618264,"Control_2"
"Amlodipin",1.04292118618264,"Control_2"
"Amlodipin",1.04292118618264,"Control_2"
"Amlodipin",1.04292118618264,"Control_2"
"Amlodipin",1.04292118618264,"Control_2"
"Amlodipin",1.04292118618264,"Control_2"
"Amlodipin",1.04292118618264,"Control_2"
"Amlodipin",1.04292118618264,"Control_2"
"Amlodipin",1.04292118618264,"Control_2"
"Amlodipin",1.04292118618264,"Control_2"
"Amlodipin",1.04292118618264,"Control_2"
"Amlodipin",0.92632475232656,"Control_3"
"Amlodipin",0.92632475232656,"Control_3"
"Amlodipin",0.92632475232656,"Control_3"
"Amlodipin",0.92632475232656,"Control_3"
"Amlodipin",0.92632475232656,"Control_3"
"Amlodipin",0.92632475232656,"Control_3"
"Amlodipin",0.92632475232656,"Control_3"
"Amlodipin",0.92632475232656,"Control_3"
"Amlodipin",0.92632475232656,"Control_3"
"Amlodipin",0.92632475232656,"Control_3"
"Amlodipin",0.92632475232656,"Control_3"
"Amlodipin",0.92632475232656,"Control_3"
"Amlodipin",0.902288870516561,"Control_4"
"Amlodipin",0.902288870516561,"Control_4"
"Amlodipin",0.902288870516561,"Control_4"
"Amlodipin",0.902288870516561,"Control_4"
"Amlodipin",0.902288870516561,"Control_4"
"Amlodipin",0.902288870516561,"Control_4"
"Amlodipin",0.902288870516561,"Control_4"
"Amlodipin",0.902288870516561,"Control_4"
"Amlodipin",0.902288870516561,"Control_4"
"Amlodipin",0.902288870516561,"Control_4"
"Amlodipin",0.902288870516561,"Control_4"
"Amlodipin",0.902288870516561,"Control_4"
"Amlodipin",0.902288870516561,"Control_4"
"Amlodipin",0.902288870516561,"Control_4"
"Amlodipin",0.902288870516561,"Control_4"
"Atenolol",0.870209771202377,"E. coli"
"Atenolol",0.870209771202377,"E. coli"
"Atenolol",0.870209771202377,"E. coli"
"Atenolol",0.870209771202377,"E. coli"
"Atenolol",0.870209771202377,"E. coli"
"Atenolol",0.870209771202377,"E. coli"
"Atenolol",0.870209771202377,"E. coli"
"Atenolol",0.870209771202377,"E. coli"
"Atenolol",0.870209771202377,"E. coli"
"Atenolol",0.870209771202377,"E. coli"
"Atenolol",0.870209771202377,"E. coli"
"Atenolol",0.870209771202377,"E. coli"
"Atenolol",0.870209771202377,"E. coli"
"Atenolol",0.870209771202377,"E. coli"
"Atenolol",0.870209771202377,"E. coli"
"Atenolol",0.870209771202377,"E. coli"
"Atenolol",0.870209771202377,"E. coli"
"Atenolol",0.870209771202377,"E. coli"
"Atenolol",0.870209771202377,"E. coli"
"Atenolol",0.828627873733644,"S. salivarius"
"Atenolol",0.828627873733644,"S. salivarius"
"Atenolol",0.828627873733644,"S. salivarius"
"Atenolol",0.828627873733644,"S. salivarius"
"Atenolol",0.828627873733644,"S. salivarius"
"Atenolol",0.828627873733644,"S. salivarius"
"Atenolol",0.828627873733644,"S. salivarius"
"Atenolol",0.828627873733644,"S. salivarius"
"Atenolol",0.828627873733644,"S. salivarius"
"Atenolol",0.828627873733644,"S. salivarius"
"Atenolol",0.828627873733644,"S. salivarius"
"Atenolol",0.828627873733644,"S. salivarius"
"Atenolol",0.828627873733644,"S. salivarius"
"Atenolol",0.828627873733644,"S. salivarius"
"Atenolol",0.828627873733644,"S. salivarius"
"Atenolol",0.828627873733644,"S. salivarius"
"Atenolol",0.828627873733644,"S. salivarius"
"Atenolol",0.828627873733644,"S. salivarius"
"Atenolol",0.828627873733644,"S. salivarius"
"Atenolol",1.09549219479029,"L. gasseri"
"Atenolol",1.09549219479029,"L. gasseri"
"Atenolol",1.09549219479029,"L. gasseri"
"Atenolol",1.09549219479029,"L. gasseri"
"Atenolol",1.09549219479029,"L. gasseri"
"Atenolol",1.09549219479029,"L. gasseri"
"Atenolol",1.09549219479029,"L. gasseri"
"Atenolol",1.09549219479029,"L. gasseri"
"Atenolol",1.09549219479029,"L. gasseri"
"Atenolol",1.09549219479029,"L. gasseri"
"Atenolol",1.09549219479029,"L. gasseri"
"Atenolol",1.09549219479029,"L. gasseri"
"Atenolol",1.09549219479029,"L. gasseri"
"Atenolol",1.09549219479029,"L. gasseri"
"Atenolol",1.09549219479029,"L. gasseri"
"Atenolol",1.09549219479029,"L. gasseri"
"Atenolol",1.09549219479029,"L. gasseri"
"Atenolol",1.09549219479029,"L. gasseri"
"Atenolol",0.884236868589403,"E. faecalis"
"Atenolol",0.884236868589403,"E. faecalis"
"Atenolol",0.884236868589403,"E. faecalis"
"Atenolol",0.884236868589403,"E. faecalis"
"Atenolol",0.884236868589403,"E. faecalis"
"Atenolol",0.884236868589403,"E. faecalis"
"Atenolol",0.884236868589403,"E. faecalis"
"Atenolol",0.884236868589403,"E. faecalis"
"Atenolol",0.884236868589403,"E. faecalis"
"Atenolol",0.884236868589403,"E. faecalis"
"Atenolol",0.884236868589403,"E. faecalis"
"Atenolol",0.884236868589403,"E. faecalis"
"Atenolol",0.884236868589403,"E. faecalis"
"Atenolol",0.884236868589403,"E. faecalis"
"Atenolol",0.884236868589403,"E. faecalis"
"Atenolol",1.17669046484762,"A. graevenitzii"
"Atenolol",1.17669046484762,"A. graevenitzii"
"Atenolol",1.17669046484762,"A. graevenitzii"
"Atenolol",1.17669046484762,"A. graevenitzii"
"Atenolol",1.17669046484762,"A. graevenitzii"
"Atenolol",1.17669046484762,"A. graevenitzii"
"Atenolol",1.17669046484762,"A. graevenitzii"
"Atenolol",1.17669046484762,"A. graevenitzii"
"Atenolol",1.17669046484762,"A. graevenitzii"
"Atenolol",1.17669046484762,"A. graevenitzii"
"Atenolol",1.17669046484762,"A. graevenitzii"
"Atenolol",1.17669046484762,"A. graevenitzii"
"Atenolol",1.17669046484762,"A. graevenitzii"
"Atenolol",1.17669046484762,"A. graevenitzii"
"Atenolol",1.17669046484762,"A. graevenitzii"
"Atenolol",1.17669046484762,"A. graevenitzii"
"Atenolol",1.17669046484762,"A. graevenitzii"
"Atenolol",1.17669046484762,"A. graevenitzii"
"Atenolol",1.17669046484762,"A. graevenitzii"
"Atenolol",1.17669046484762,"A. graevenitzii"
"Atenolol",1.29269531644178,"A. naeslundi"
"Atenolol",1.29269531644178,"A. naeslundi"
"Atenolol",1.29269531644178,"A. naeslundi"
"Atenolol",1.29269531644178,"A. naeslundi"
"Atenolol",1.29269531644178,"A. naeslundi"
"Atenolol",1.29269531644178,"A. naeslundi"
"Atenolol",1.29269531644178,"A. naeslundi"
"Atenolol",1.29269531644178,"A. naeslundi"
"Atenolol",1.29269531644178,"A. naeslundi"
"Atenolol",1.29269531644178,"A. naeslundi"
"Atenolol",0.927040857246021,"A. omnicolens"
"Atenolol",0.927040857246021,"A. omnicolens"
"Atenolol",0.927040857246021,"A. omnicolens"
"Atenolol",0.927040857246021,"A. omnicolens"
"Atenolol",0.927040857246021,"A. omnicolens"
"Atenolol",0.927040857246021,"A. omnicolens"
"Atenolol",0.927040857246021,"A. omnicolens"
"Atenolol",0.927040857246021,"A. omnicolens"
"Atenolol",0.936153750475241,"C. ochracea"
"Atenolol",0.936153750475241,"C. ochracea"
"Atenolol",0.936153750475241,"C. ochracea"
"Atenolol",0.936153750475241,"C. ochracea"
"Atenolol",0.936153750475241,"C. ochracea"
"Atenolol",0.936153750475241,"C. ochracea"
"Atenolol",0.936153750475241,"C. ochracea"
"Atenolol",0.936153750475241,"C. ochracea"
"Atenolol",0.936153750475241,"C. ochracea"
"Atenolol",0.936153750475241,"C. ochracea"
"Atenolol",0.936153750475241,"C. ochracea"
"Atenolol",0.936153750475241,"C. ochracea"
"Atenolol",0.936153750475241,"C. ochracea"
"Atenolol",0.936153750475241,"C. ochracea"
"Atenolol",0.936153750475241,"C. ochracea"
"Atenolol",0.936153750475241,"C. ochracea"
"Atenolol",0.936153750475241,"C. ochracea"
"Atenolol",0.936153750475241,"C. ochracea"
"Atenolol",1.16446909637615,"G. haemolysans"
"Atenolol",1.16446909637615,"G. haemolysans"
"Atenolol",1.16446909637615,"G. haemolysans"
"Atenolol",1.16446909637615,"G. haemolysans"
"Atenolol",1.16446909637615,"G. haemolysans"
"Atenolol",1.16446909637615,"G. haemolysans"
"Atenolol",1.16446909637615,"G. haemolysans"
"Atenolol",1.16446909637615,"G. haemolysans"
"Atenolol",1.16446909637615,"G. haemolysans"
"Atenolol",1.16446909637615,"G. haemolysans"
"Atenolol",1.16446909637615,"G. haemolysans"
"Atenolol",1.16446909637615,"G. haemolysans"
"Atenolol",1.16446909637615,"G. haemolysans"
"Atenolol",0.950895664955094,"G. morbillorum"
"Atenolol",0.950895664955094,"G. morbillorum"
"Atenolol",0.950895664955094,"G. morbillorum"
"Atenolol",0.950895664955094,"G. morbillorum"
"Atenolol",0.950895664955094,"G. morbillorum"
"Atenolol",0.950895664955094,"G. morbillorum"
"Atenolol",0.950895664955094,"G. morbillorum"
"Atenolol",0.950895664955094,"G. morbillorum"
"Atenolol",0.950895664955094,"G. morbillorum"
"Atenolol",0.950895664955094,"G. morbillorum"
"Atenolol",0.950895664955094,"G. morbillorum"
"Atenolol",0.950895664955094,"G. morbillorum"
"Atenolol",0.950895664955094,"G. morbillorum"
"Atenolol",0.950895664955094,"G. morbillorum"
"Atenolol",0.950895664955094,"G. morbillorum"
"Atenolol",1.15784057290244,"L. reuteri"
"Atenolol",1.15784057290244,"L. reuteri"
"Atenolol",1.15784057290244,"L. reuteri"
"Atenolol",1.15784057290244,"L. reuteri"
"Atenolol",1.15784057290244,"L. reuteri"
"Atenolol",1.15784057290244,"L. reuteri"
"Atenolol",1.15784057290244,"L. reuteri"
"Atenolol",1.15784057290244,"L. reuteri"
"Atenolol",1.15784057290244,"L. reuteri"
"Atenolol",1.15784057290244,"L. reuteri"
"Atenolol",1.15784057290244,"L. reuteri"
"Atenolol",1.15784057290244,"L. reuteri"
"Atenolol",1.15784057290244,"L. reuteri"
"Atenolol",1.15784057290244,"L. reuteri"
"Atenolol",1.15784057290244,"L. reuteri"
"Atenolol",1.23283597879139,"L. ruminis"
"Atenolol",1.23283597879139,"L. ruminis"
"Atenolol",1.23283597879139,"L. ruminis"
"Atenolol",1.23283597879139,"L. ruminis"
"Atenolol",1.23283597879139,"L. ruminis"
"Atenolol",1.23283597879139,"L. ruminis"
"Atenolol",1.23283597879139,"L. ruminis"
"Atenolol",1.23283597879139,"L. ruminis"
"Atenolol",1.23283597879139,"L. ruminis"
"Atenolol",1.23283597879139,"L. ruminis"
"Atenolol",1.21741321000873,"S. anginosus"
"Atenolol",1.21741321000873,"S. anginosus"
"Atenolol",1.21741321000873,"S. anginosus"
"Atenolol",1.21741321000873,"S. anginosus"
"Atenolol",1.21741321000873,"S. anginosus"
"Atenolol",1.21741321000873,"S. anginosus"
"Atenolol",1.21741321000873,"S. anginosus"
"Atenolol",1.21741321000873,"S. anginosus"
"Atenolol",1.21741321000873,"S. anginosus"
"Atenolol",1.21741321000873,"S. anginosus"
"Atenolol",1.21741321000873,"S. anginosus"
"Atenolol",1.21741321000873,"S. anginosus"
"Atenolol",1.21741321000873,"S. anginosus"
"Atenolol",1.21741321000873,"S. anginosus"
