"Drug","FC","abb_strain_name"
"Amlodipin",1.03321299368583,"A.  muciniphila"
"Amlodipin",1.03321299368583,"A.  muciniphila"
"Amlodipin",1.03321299368583,"A.  muciniphila"
"Amlodipin",1.03321299368583,"A.  muciniphila"
"Amlodipin",1.03321299368583,"A.  muciniphila"
"Amlodipin",1.03321299368583,"A.  muciniphila"
"Amlodipin",1.03321299368583,"A.  muciniphila"
"Amlodipin",1.03321299368583,"A.  muciniphila"
"Amlodipin",1.03321299368583,"A.  muciniphila"
"Amlodipin",1.03321299368583,"A.  muciniphila"
"Amlodipin",1.03321299368583,"A.  muciniphila"
"Amlodipin",1.03321299368583,"A.  muciniphila"
"Amlodipin",1.03321299368583,"A.  muciniphila"
"Amlodipin",1.03321299368583,"A.  muciniphila"
"Amlodipin",1.03321299368583,"A.  muciniphila"
"Amlodipin",1.03321299368583,"A.  muciniphila"
"Amlodipin",1.20564215479612,"B.  fragilis"
"Amlodipin",1.20564215479612,"B.  fragilis"
"Amlodipin",1.20564215479612,"B.  fragilis"
"Amlodipin",1.20564215479612,"B.  fragilis"
"Amlodipin",1.20564215479612,"B.  fragilis"
"Amlodipin",1.20564215479612,"B.  fragilis"
"Amlodipin",1.20564215479612,"B.  fragilis"
"Amlodipin",1.20564215479612,"B.  fragilis"
"Amlodipin",1.20564215479612,"B.  fragilis"
"Amlodipin",1.20564215479612,"B.  fragilis"
"Amlodipin",1.20564215479612,"B.  fragilis"
"Amlodipin",1.20564215479612,"B.  fragilis"
"Amlodipin",1.20564215479612,"B.  fragilis"
"Amlodipin",1.20564215479612,"B.  fragilis"
"Amlodipin",1.20564215479612,"B.  fragilis"
"Amlodipin",1.20564215479612,"B.  fragilis"
"Amlodipin",1.20564215479612,"B.  fragilis"
"Amlodipin",1.20564215479612,"B.  fragilis"
"Amlodipin",1.20564215479612,"B.  fragilis"
"Amlodipin",1.20564215479612,"B.  fragilis"
"Amlodipin",0.935036168375276,"B. uniformis"
"Amlodipin",0.935036168375276,"B. uniformis"
"Amlodipin",0.935036168375276,"B. uniformis"
"Amlodipin",0.935036168375276,"B. uniformis"
"Amlodipin",0.935036168375276,"B. uniformis"
"Amlodipin",0.935036168375276,"B. uniformis"
"Amlodipin",0.935036168375276,"B. uniformis"
"Amlodipin",0.935036168375276,"B. uniformis"
"Amlodipin",0.935036168375276,"B. uniformis"
"Amlodipin",0.935036168375276,"B. uniformis"
"Amlodipin",0.935036168375276,"B. uniformis"
"Amlodipin",0.935036168375276,"B. uniformis"
"Amlodipin",0.935036168375276,"B. uniformis"
"Amlodipin",0.935036168375276,"B. uniformis"
"Amlodipin",0.935036168375276,"B. uniformis"
"Amlodipin",0.935036168375276,"B. uniformis"
"Amlodipin",0.935036168375276,"B. uniformis"
"Amlodipin",0.935036168375276,"B. uniformis"
"Amlodipin",0.935036168375276,"B. uniformis"
"Amlodipin",0.935036168375276,"B. uniformis"
"Amlodipin",0.927430052167755,"B. vulgatus"
"Amlodipin",0.927430052167755,"B. vulgatus"
"Amlodipin",0.927430052167755,"B. vulgatus"
"Amlodipin",0.927430052167755,"B. vulgatus"
"Amlodipin",0.927430052167755,"B. vulgatus"
"Amlodipin",0.927430052167755,"B. vulgatus"
"Amlodipin",0.927430052167755,"B. vulgatus"
"Amlodipin",0.927430052167755,"B. vulgatus"
"Amlodipin",0.927430052167755,"B. vulgatus"
"Amlodipin",0.927430052167755,"B. vulgatus"
"Amlodipin",0.927430052167755,"B. vulgatus"
"Amlodipin",0.927430052167755,"B. vulgatus"
"Amlodipin",0.927430052167755,"B. vulgatus"
"Amlodipin",0.927430052167755,"B. vulgatus"
"Amlodipin",0.927430052167755,"B. vulgatus"
"Amlodipin",0.927430052167755,"B. vulgatus"
"Amlodipin",0.927430052167755,"B. vulgatus"
"Amlodipin",0.927430052167755,"B. vulgatus"
"Amlodipin",0.900871374131542,"B. adolescentis"
"Amlodipin",0.900871374131542,"B. adolescentis"
"Amlodipin",0.900871374131542,"B. adolescentis"
"Amlodipin",0.900871374131542,"B. adolescentis"
"Amlodipin",0.900871374131542,"B. adolescentis"
"Amlodipin",0.900871374131542,"B. adolescentis"
"Amlodipin",0.900871374131542,"B. adolescentis"
"Amlodipin",0.900871374131542,"B. adolescentis"
"Amlodipin",0.900871374131542,"B. adolescentis"
"Amlodipin",0.900871374131542,"B. adolescentis"
"Amlodipin",0.900871374131542,"B. adolescentis"
"Amlodipin",0.900871374131542,"B. adolescentis"
"Amlodipin",0.900871374131542,"B. adolescentis"
"Amlodipin",0.900871374131542,"B. adolescentis"
"Amlodipin",0.900871374131542,"B. adolescentis"
"Amlodipin",0.900871374131542,"B. adolescentis"
"Amlodipin",0.896599654577979,"C. bolteae"
"Amlodipin",0.896599654577979,"C. bolteae"
"Amlodipin",0.896599654577979,"C. bolteae"
"Amlodipin",0.896599654577979,"C. bolteae"
"Amlodipin",0.896599654577979,"C. bolteae"
"Amlodipin",0.896599654577979,"C. bolteae"
"Amlodipin",0.896599654577979,"C. bolteae"
"Amlodipin",0.896599654577979,"C. bolteae"
"Amlodipin",0.896599654577979,"C. bolteae"
"Amlodipin",0.896599654577979,"C. bolteae"
"Amlodipin",0.896599654577979,"C. bolteae"
"Amlodipin",0.896599654577979,"C. bolteae"
"Amlodipin",0.896599654577979,"C. bolteae"
"Amlodipin",0.896599654577979,"C. bolteae"
"Amlodipin",0.896599654577979,"C. bolteae"
"Amlodipin",0.896599654577979,"C. bolteae"
"Amlodipin",0.94122284285816,"C. ramosum"
"Amlodipin",0.94122284285816,"C. ramosum"
"Amlodipin",0.94122284285816,"C. ramosum"
"Amlodipin",0.94122284285816,"C. ramosum"
"Amlodipin",0.94122284285816,"C. ramosum"
"Amlodipin",0.94122284285816,"C. ramosum"
"Amlodipin",0.94122284285816,"C. ramosum"
"Amlodipin",0.94122284285816,"C. ramosum"
"Amlodipin",0.94122284285816,"C. ramosum"
"Amlodipin",0.94122284285816,"C. ramosum"
"Amlodipin",0.94122284285816,"C. ramosum"
"Amlodipin",0.94122284285816,"C. ramosum"
"Amlodipin",0.94122284285816,"C. ramosum"
"Amlodipin",0.94122284285816,"C. ramosum"
"Amlodipin",0.94122284285816,"C. ramosum"
"Amlodipin",0.94122284285816,"C. ramosum"
"Amlodipin",1.13297975694687,"C. aerofaciens"
"Amlodipin",1.13297975694687,"C. aerofaciens"
"Amlodipin",1.13297975694687,"C. aerofaciens"
"Amlodipin",1.13297975694687,"C. aerofaciens"
"Amlodipin",1.13297975694687,"C. aerofaciens"
"Amlodipin",1.13297975694687,"C. aerofaciens"
"Amlodipin",1.13297975694687,"C. aerofaciens"
"Amlodipin",1.13297975694687,"C. aerofaciens"
"Amlodipin",1.13297975694687,"C. aerofaciens"
"Amlodipin",1.13297975694687,"C. aerofaciens"
"Amlodipin",1.13297975694687,"C. aerofaciens"
"Amlodipin",1.13297975694687,"C. aerofaciens"
"Amlodipin",1.13297975694687,"C. aerofaciens"
"Amlodipin",1.13297975694687,"C. aerofaciens"
"Amlodipin",1.13297975694687,"C. aerofaciens"
"Amlodipin",1.13297975694687,"C. aerofaciens"
"Amlodipin",1.13297975694687,"C. aerofaciens"
"Amlodipin",1.13297975694687,"C. aerofaciens"
"Amlodipin",1.13297975694687,"C. aerofaciens"
"Amlodipin",1.13297975694687,"C. aerofaciens"
"Amlodipin",0.837751028045438,"C. comes"
"Amlodipin",0.837751028045438,"C. comes"
"Amlodipin",0.837751028045438,"C. comes"
"Amlodipin",0.837751028045438,"C. comes"
"Amlodipin",0.837751028045438,"C. comes"
"Amlodipin",0.837751028045438,"C. comes"
"Amlodipin",0.837751028045438,"C. comes"
"Amlodipin",0.837751028045438,"C. comes"
"Amlodipin",0.837751028045438,"C. comes"
"Amlodipin",0.837751028045438,"C. comes"
"Amlodipin",0.837751028045438,"C. comes"
"Amlodipin",0.837751028045438,"C. comes"
"Amlodipin",0.837751028045438,"C. comes"
"Amlodipin",0.837751028045438,"C. comes"
"Amlodipin",0.837751028045438,"C. comes"
"Amlodipin",0.837751028045438,"C. comes"
"Amlodipin",0.837751028045438,"C. comes"
"Amlodipin",0.837751028045438,"C. comes"
"Amlodipin",0.837751028045438,"C. comes"
"Amlodipin",0.837751028045438,"C. comes"
"Amlodipin",1.01826625147233,"D. formicigenerans"
"Amlodipin",1.01826625147233,"D. formicigenerans"
"Amlodipin",1.01826625147233,"D. formicigenerans"
"Amlodipin",1.01826625147233,"D. formicigenerans"
"Amlodipin",1.01826625147233,"D. formicigenerans"
"Amlodipin",1.01826625147233,"D. formicigenerans"
"Amlodipin",1.01826625147233,"D. formicigenerans"
"Amlodipin",1.01826625147233,"D. formicigenerans"
"Amlodipin",1.01826625147233,"D. formicigenerans"
"Amlodipin",1.01826625147233,"D. formicigenerans"
"Amlodipin",1.01826625147233,"D. formicigenerans"
"Amlodipin",1.01826625147233,"D. formicigenerans"
"Amlodipin",1.01826625147233,"D. formicigenerans"
"Amlodipin",1.01826625147233,"D. formicigenerans"
"Amlodipin",1.01826625147233,"D. formicigenerans"
"Amlodipin",1.01826625147233,"D. formicigenerans"
"Amlodipin",1.01826625147233,"D. formicigenerans"
"Amlodipin",1.01826625147233,"D. formicigenerans"
"Amlodipin",1.01826625147233,"D. formicigenerans"
"Amlodipin",0.97965408778189,"E. coli"
"Amlodipin",0.97965408778189,"E. coli"
"Amlodipin",0.97965408778189,"E. coli"
"Amlodipin",0.97965408778189,"E. coli"
"Amlodipin",0.97965408778189,"E. coli"
"Amlodipin",0.97965408778189,"E. coli"
"Amlodipin",0.97965408778189,"E. coli"
"Amlodipin",0.97965408778189,"E. coli"
"Amlodipin",0.97965408778189,"E. coli"
"Amlodipin",0.97965408778189,"E. coli"
"Amlodipin",0.97965408778189,"E. coli"
"Amlodipin",0.97965408778189,"E. coli"
"Amlodipin",0.97965408778189,"E. coli"
"Amlodipin",0.97965408778189,"E. coli"
"Amlodipin",0.97965408778189,"E. coli"
"Amlodipin",0.97965408778189,"E. coli"
"Amlodipin",0.97965408778189,"E. coli"
"Amlodipin",0.97965408778189,"E. coli"
"Amlodipin",0.97965408778189,"E. coli"
"Amlodipin",0.97965408778189,"E. coli"
"Amlodipin",1.08327740842549,"E. hallii"
"Amlodipin",1.08327740842549,"E. hallii"
"Amlodipin",1.08327740842549,"E. hallii"
"Amlodipin",1.08327740842549,"E. hallii"
"Amlodipin",1.08327740842549,"E. hallii"
"Amlodipin",1.08327740842549,"E. hallii"
"Amlodipin",1.08327740842549,"E. hallii"
"Amlodipin",1.08327740842549,"E. hallii"
"Amlodipin",1.08327740842549,"E. hallii"
"Amlodipin",1.08327740842549,"E. hallii"
"Amlodipin",1.08327740842549,"E. hallii"
"Amlodipin",1.08327740842549,"E. hallii"
"Amlodipin",1.08327740842549,"E. hallii"
"Amlodipin",1.08327740842549,"E. hallii"
"Amlodipin",1.08327740842549,"E. hallii"
"Amlodipin",1.08327740842549,"E. hallii"
"Amlodipin",1.08327740842549,"E. hallii"
"Amlodipin",0.966641596510126,"P. merdae"
"Amlodipin",0.966641596510126,"P. merdae"
"Amlodipin",0.966641596510126,"P. merdae"
"Amlodipin",0.966641596510126,"P. merdae"
"Amlodipin",0.966641596510126,"P. merdae"
"Amlodipin",0.966641596510126,"P. merdae"
"Amlodipin",0.966641596510126,"P. merdae"
"Amlodipin",0.966641596510126,"P. merdae"
"Amlodipin",0.966641596510126,"P. merdae"
"Amlodipin",0.966641596510126,"P. merdae"
"Amlodipin",0.966641596510126,"P. merdae"
"Amlodipin",0.966641596510126,"P. merdae"
"Amlodipin",0.966641596510126,"P. merdae"
"Amlodipin",0.966641596510126,"P. merdae"
"Amlodipin",0.966641596510126,"P. merdae"
"Amlodipin",0.966641596510126,"P. merdae"
"Amlodipin",0.966641596510126,"P. merdae"
"Amlodipin",0.966641596510126,"P. merdae"
"Amlodipin",0.966641596510126,"P. merdae"
"Amlodipin",0.966641596510126,"P. merdae"
"Amlodipin",0.83592772875757,"P. copri"
"Amlodipin",0.83592772875757,"P. copri"
"Amlodipin",0.83592772875757,"P. copri"
"Amlodipin",0.83592772875757,"P. copri"
"Amlodipin",0.83592772875757,"P. copri"
"Amlodipin",0.83592772875757,"P. copri"
"Amlodipin",0.83592772875757,"P. copri"
"Amlodipin",0.83592772875757,"P. copri"
"Amlodipin",0.83592772875757,"P. copri"
"Amlodipin",0.83592772875757,"P. copri"
"Amlodipin",0.83592772875757,"P. copri"
"Amlodipin",0.83592772875757,"P. copri"
"Amlodipin",0.83592772875757,"P. copri"
"Amlodipin",0.83592772875757,"P. copri"
"Amlodipin",0.83592772875757,"P. copri"
"Amlodipin",0.83592772875757,"P. copri"
"Amlodipin",0.83592772875757,"P. copri"
"Amlodipin",0.83592772875757,"P. copri"
"Amlodipin",0.83592772875757,"P. copri"
"Amlodipin",0.83592772875757,"P. copri"
"Amlodipin",0.965184598223696,"R. intestinalis"
"Amlodipin",0.965184598223696,"R. intestinalis"
"Amlodipin",0.965184598223696,"R. intestinalis"
"Amlodipin",0.965184598223696,"R. intestinalis"
"Amlodipin",0.965184598223696,"R. intestinalis"
"Amlodipin",0.965184598223696,"R. intestinalis"
"Amlodipin",0.965184598223696,"R. intestinalis"
"Amlodipin",0.965184598223696,"R. intestinalis"
"Amlodipin",0.965184598223696,"R. intestinalis"
"Amlodipin",0.965184598223696,"R. intestinalis"
"Amlodipin",0.965184598223696,"R. intestinalis"
"Amlodipin",0.965184598223696,"R. intestinalis"
"Amlodipin",0.965184598223696,"R. intestinalis"
"Amlodipin",0.965184598223696,"R. intestinalis"
"Amlodipin",0.965184598223696,"R. intestinalis"
"Amlodipin",0.965184598223696,"R. intestinalis"
"Amlodipin",0.965184598223696,"R. intestinalis"
"Amlodipin",0.965184598223696,"R. intestinalis"
"Amlodipin",0.965184598223696,"R. intestinalis"
"Amlodipin",0.965184598223696,"R. intestinalis"
"Amlodipin",1.05405795601449,"R. gnavus"
"Amlodipin",1.05405795601449,"R. gnavus"
"Amlodipin",1.05405795601449,"R. gnavus"
"Amlodipin",1.05405795601449,"R. gnavus"
"Amlodipin",1.05405795601449,"R. gnavus"
"Amlodipin",1.05405795601449,"R. gnavus"
"Amlodipin",1.05405795601449,"R. gnavus"
"Amlodipin",1.05405795601449,"R. gnavus"
"Amlodipin",1.05405795601449,"R. gnavus"
"Amlodipin",1.05405795601449,"R. gnavus"
"Amlodipin",1.05405795601449,"R. gnavus"
"Amlodipin",1.05405795601449,"R. gnavus"
"Amlodipin",1.05405795601449,"R. gnavus"
"Amlodipin",1.05405795601449,"R. gnavus"
"Amlodipin",1.05405795601449,"R. gnavus"
"Amlodipin",1.05405795601449,"R. gnavus"
"Amlodipin",1.05405795601449,"R. gnavus"
"Amlodipin",1.05405795601449,"R. gnavus"
"Amlodipin",1.05405795601449,"R. gnavus"
"Amlodipin",1.05405795601449,"R. gnavus"
"Amlodipin",0.993339707587893,"S. salivarius"
"Amlodipin",0.993339707587893,"S. salivarius"
"Amlodipin",0.993339707587893,"S. salivarius"
"Amlodipin",0.993339707587893,"S. salivarius"
"Amlodipin",0.993339707587893,"S. salivarius"
"Amlodipin",0.993339707587893,"S. salivarius"
"Amlodipin",0.993339707587893,"S. salivarius"
"Amlodipin",0.993339707587893,"S. salivarius"
"Amlodipin",0.993339707587893,"S. salivarius"
"Amlodipin",0.993339707587893,"S. salivarius"
"Amlodipin",0.993339707587893,"S. salivarius"
"Amlodipin",0.993339707587893,"S. salivarius"
"Amlodipin",0.993339707587893,"S. salivarius"
"Amlodipin",0.993339707587893,"S. salivarius"
"Amlodipin",0.993339707587893,"S. salivarius"
"Amlodipin",0.993339707587893,"S. salivarius"
"Amlodipin",0.993339707587893,"S. salivarius"
"Amlodipin",0.993339707587893,"S. salivarius"
"Amlodipin",0.993339707587893,"S. salivarius"
"Amlodipin",0.993339707587893,"S. salivarius"
"Amlodipin",0.67150104669919,"O. splanchnicus"
"Amlodipin",0.67150104669919,"O. splanchnicus"
"Amlodipin",0.67150104669919,"O. splanchnicus"
"Amlodipin",0.67150104669919,"O. splanchnicus"
"Amlodipin",0.67150104669919,"O. splanchnicus"
"Amlodipin",0.67150104669919,"O. splanchnicus"
"Amlodipin",0.67150104669919,"O. splanchnicus"
"Amlodipin",0.67150104669919,"O. splanchnicus"
"Amlodipin",0.67150104669919,"O. splanchnicus"
"Amlodipin",0.67150104669919,"O. splanchnicus"
"Amlodipin",0.67150104669919,"O. splanchnicus"
"Amlodipin",0.67150104669919,"O. splanchnicus"
"Amlodipin",0.67150104669919,"O. splanchnicus"
"Amlodipin",0.67150104669919,"O. splanchnicus"
"Amlodipin",0.67150104669919,"O. splanchnicus"
"Amlodipin",0.67150104669919,"O. splanchnicus"
"Amlodipin",0.67150104669919,"O. splanchnicus"
"Amlodipin",0.67150104669919,"O. splanchnicus"
"Amlodipin",0.67150104669919,"O. splanchnicus"
"Amlodipin",0.67150104669919,"O. splanchnicus"
"Amlodipin",0.948491832336374,"E. rectale"
"Amlodipin",0.948491832336374,"E. rectale"
"Amlodipin",0.948491832336374,"E. rectale"
"Amlodipin",0.948491832336374,"E. rectale"
"Amlodipin",0.948491832336374,"E. rectale"
"Amlodipin",0.948491832336374,"E. rectale"
"Amlodipin",0.948491832336374,"E. rectale"
"Amlodipin",0.948491832336374,"E. rectale"
"Amlodipin",0.948491832336374,"E. rectale"
"Amlodipin",0.948491832336374,"E. rectale"
"Amlodipin",0.948491832336374,"E. rectale"
"Amlodipin",0.948491832336374,"E. rectale"
"Amlodipin",0.948491832336374,"E. rectale"
"Amlodipin",0.948491832336374,"E. rectale"
"Amlodipin",0.948491832336374,"E. rectale"
"Amlodipin",0.948491832336374,"E. rectale"
"Amlodipin",0.948491832336374,"E. rectale"
"Amlodipin",0.948491832336374,"E. rectale"
"Amlodipin",1.11428610756977,"B. hansenii"
"Amlodipin",1.11428610756977,"B. hansenii"
"Amlodipin",1.11428610756977,"B. hansenii"
"Amlodipin",1.11428610756977,"B. hansenii"
"Amlodipin",1.11428610756977,"B. hansenii"
"Amlodipin",1.11428610756977,"B. hansenii"
"Amlodipin",1.11428610756977,"B. hansenii"
"Amlodipin",1.11428610756977,"B. hansenii"
"Amlodipin",1.11428610756977,"B. hansenii"
"Amlodipin",1.11428610756977,"B. hansenii"
"Amlodipin",1.11428610756977,"B. hansenii"
"Amlodipin",1.11428610756977,"B. hansenii"
"Amlodipin",1.11428610756977,"B. hansenii"
"Amlodipin",1.11428610756977,"B. hansenii"
"Amlodipin",1.11428610756977,"B. hansenii"
"Amlodipin",1.11428610756977,"B. hansenii"
"Amlodipin",1.11428610756977,"B. hansenii"
"Amlodipin",1.11428610756977,"B. hansenii"
"Amlodipin",1.0184893929717,"L. gasseri"
"Amlodipin",1.0184893929717,"L. gasseri"
"Amlodipin",1.0184893929717,"L. gasseri"
"Amlodipin",1.0184893929717,"L. gasseri"
"Amlodipin",1.0184893929717,"L. gasseri"
"Amlodipin",1.0184893929717,"L. gasseri"
"Amlodipin",1.0184893929717,"L. gasseri"
"Amlodipin",1.0184893929717,"L. gasseri"
"Amlodipin",1.0184893929717,"L. gasseri"
"Amlodipin",1.0184893929717,"L. gasseri"
"Amlodipin",1.0184893929717,"L. gasseri"
"Amlodipin",1.0184893929717,"L. gasseri"
"Amlodipin",1.0184893929717,"L. gasseri"
"Amlodipin",1.0184893929717,"L. gasseri"
"Amlodipin",1.0184893929717,"L. gasseri"
"Amlodipin",1.0184893929717,"L. gasseri"
"Amlodipin",1.0184893929717,"L. gasseri"
"Amlodipin",1.0184893929717,"L. gasseri"
"Amlodipin",1.0184893929717,"L. gasseri"
"Amlodipin",1.0184893929717,"L. gasseri"
"Amlodipin",0.829173322958596,"C. scindens"
"Amlodipin",0.829173322958596,"C. scindens"
"Amlodipin",0.829173322958596,"C. scindens"
"Amlodipin",0.829173322958596,"C. scindens"
"Amlodipin",0.829173322958596,"C. scindens"
"Amlodipin",0.829173322958596,"C. scindens"
"Amlodipin",0.829173322958596,"C. scindens"
"Amlodipin",0.829173322958596,"C. scindens"
"Amlodipin",0.829173322958596,"C. scindens"
"Amlodipin",0.829173322958596,"C. scindens"
"Amlodipin",0.829173322958596,"C. scindens"
"Amlodipin",0.829173322958596,"C. scindens"
"Amlodipin",0.829173322958596,"C. scindens"
"Amlodipin",0.829173322958596,"C. scindens"
"Amlodipin",0.829173322958596,"C. scindens"
"Amlodipin",0.829173322958596,"C. scindens"
"Amlodipin",0.829173322958596,"C. scindens"
"Amlodipin",0.829173322958596,"C. scindens"
"Amlodipin",0.829173322958596,"C. scindens"
"Amlodipin",0.829173322958596,"C. scindens"
"Amlodipin",0.773307927923036,"B. thetaiotaomicron"
"Amlodipin",0.773307927923036,"B. thetaiotaomicron"
"Amlodipin",0.773307927923036,"B. thetaiotaomicron"
"Amlodipin",0.773307927923036,"B. thetaiotaomicron"
"Amlodipin",0.773307927923036,"B. thetaiotaomicron"
"Amlodipin",0.773307927923036,"B. thetaiotaomicron"
"Amlodipin",0.773307927923036,"B. thetaiotaomicron"
"Amlodipin",0.773307927923036,"B. thetaiotaomicron"
"Amlodipin",0.773307927923036,"B. thetaiotaomicron"
"Amlodipin",0.773307927923036,"B. thetaiotaomicron"
"Amlodipin",0.773307927923036,"B. thetaiotaomicron"
"Amlodipin",0.773307927923036,"B. thetaiotaomicron"
"Amlodipin",0.773307927923036,"B. thetaiotaomicron"
"Amlodipin",0.773307927923036,"B. thetaiotaomicron"
"Amlodipin",0.773307927923036,"B. thetaiotaomicron"
"Amlodipin",0.773307927923036,"B. thetaiotaomicron"
"Amlodipin",0.773307927923036,"B. thetaiotaomicron"
"Amlodipin",0.773307927923036,"B. thetaiotaomicron"
"Amlodipin",0.773307927923036,"B. thetaiotaomicron"
"Amlodipin",0.773307927923036,"B. thetaiotaomicron"
"Amlodipin",0.98912348111223,"E. faecalis"
"Amlodipin",0.98912348111223,"E. faecalis"
"Amlodipin",0.98912348111223,"E. faecalis"
"Amlodipin",0.98912348111223,"E. faecalis"
"Amlodipin",0.98912348111223,"E. faecalis"
"Amlodipin",0.98912348111223,"E. faecalis"
"Amlodipin",0.98912348111223,"E. faecalis"
"Amlodipin",0.98912348111223,"E. faecalis"
"Amlodipin",0.98912348111223,"E. faecalis"
"Amlodipin",0.98912348111223,"E. faecalis"
"Amlodipin",0.98912348111223,"E. faecalis"
"Amlodipin",0.98912348111223,"E. faecalis"
"Amlodipin",0.98912348111223,"E. faecalis"
"Amlodipin",0.98912348111223,"E. faecalis"
"Amlodipin",0.98912348111223,"E. faecalis"
"Amlodipin",0.98912348111223,"E. faecalis"
"Amlodipin",0.98912348111223,"E. faecalis"
"Amlodipin",0.98912348111223,"E. faecalis"
"Amlodipin",0.98912348111223,"E. faecalis"
"Amlodipin",0.98912348111223,"E. faecalis"
"Amlodipin",0.987834590501493,"A. naeslundi"
"Amlodipin",0.987834590501493,"A. naeslundi"
"Amlodipin",0.987834590501493,"A. naeslundi"
"Amlodipin",0.987834590501493,"A. naeslundi"
"Amlodipin",0.987834590501493,"A. naeslundi"
"Amlodipin",0.987834590501493,"A. naeslundi"
"Amlodipin",0.987834590501493,"A. naeslundi"
"Amlodipin",0.987834590501493,"A. naeslundi"
"Amlodipin",0.987834590501493,"A. naeslundi"
"Amlodipin",0.987834590501493,"A. naeslundi"
"Amlodipin",0.987834590501493,"A. naeslundi"
"Amlodipin",0.987834590501493,"A. naeslundi"
"Amlodipin",0.987834590501493,"A. naeslundi"
"Amlodipin",0.987834590501493,"A. naeslundi"
"Amlodipin",0.987834590501493,"A. naeslundi"
"Amlodipin",0.987834590501493,"A. naeslundi"
"Amlodipin",0.987834590501493,"A. naeslundi"
"Amlodipin",0.987834590501493,"A. naeslundi"
"Amlodipin",0.987834590501493,"A. naeslundi"
"Amlodipin",0.987834590501493,"A. naeslundi"
"Amlodipin",0.81197022977954,"A. omnicolens"
"Amlodipin",0.81197022977954,"A. omnicolens"
"Amlodipin",0.81197022977954,"A. omnicolens"
"Amlodipin",0.81197022977954,"A. omnicolens"
"Amlodipin",0.81197022977954,"A. omnicolens"
"Amlodipin",0.81197022977954,"A. omnicolens"
"Amlodipin",0.81197022977954,"A. omnicolens"
"Amlodipin",0.81197022977954,"A. omnicolens"
"Amlodipin",0.81197022977954,"A. omnicolens"
"Amlodipin",0.81197022977954,"A. omnicolens"
"Amlodipin",0.81197022977954,"A. omnicolens"
"Amlodipin",0.81197022977954,"A. omnicolens"
"Amlodipin",0.81197022977954,"A. omnicolens"
"Amlodipin",0.81197022977954,"A. omnicolens"
"Amlodipin",0.81197022977954,"A. omnicolens"
"Amlodipin",0.81197022977954,"A. omnicolens"
"Amlodipin",0.81197022977954,"A. omnicolens"
"Amlodipin",0.81197022977954,"A. omnicolens"
"Amlodipin",0.81197022977954,"A. omnicolens"
"Amlodipin",0.927939169996776,"C. ochracea"
"Amlodipin",0.927939169996776,"C. ochracea"
"Amlodipin",0.927939169996776,"C. ochracea"
"Amlodipin",0.927939169996776,"C. ochracea"
"Amlodipin",0.927939169996776,"C. ochracea"
"Amlodipin",0.927939169996776,"C. ochracea"
"Amlodipin",0.927939169996776,"C. ochracea"
"Amlodipin",0.927939169996776,"C. ochracea"
"Amlodipin",0.927939169996776,"C. ochracea"
"Amlodipin",0.927939169996776,"C. ochracea"
"Amlodipin",0.927939169996776,"C. ochracea"
"Amlodipin",0.927939169996776,"C. ochracea"
"Amlodipin",0.927939169996776,"C. ochracea"
"Amlodipin",0.927939169996776,"C. ochracea"
"Amlodipin",0.927939169996776,"C. ochracea"
"Amlodipin",0.927939169996776,"C. ochracea"
"Amlodipin",0.927939169996776,"C. ochracea"
"Amlodipin",0.927939169996776,"C. ochracea"
"Amlodipin",0.927939169996776,"C. ochracea"
"Amlodipin",0.736198176502268,"G. haemolysans"
"Amlodipin",0.736198176502268,"G. haemolysans"
"Amlodipin",0.736198176502268,"G. haemolysans"
"Amlodipin",0.736198176502268,"G. haemolysans"
"Amlodipin",0.736198176502268,"G. haemolysans"
"Amlodipin",0.736198176502268,"G. haemolysans"
"Amlodipin",0.736198176502268,"G. haemolysans"
"Amlodipin",0.736198176502268,"G. haemolysans"
"Amlodipin",0.736198176502268,"G. haemolysans"
"Amlodipin",0.736198176502268,"G. haemolysans"
"Amlodipin",0.736198176502268,"G. haemolysans"
"Amlodipin",0.736198176502268,"G. haemolysans"
"Amlodipin",0.736198176502268,"G. haemolysans"
"Amlodipin",0.736198176502268,"G. haemolysans"
"Amlodipin",0.736198176502268,"G. haemolysans"
"Amlodipin",0.736198176502268,"G. haemolysans"
"Amlodipin",0.736198176502268,"G. haemolysans"
"Amlodipin",0.767839289824571,"G. morbillorum"
"Amlodipin",0.767839289824571,"G. morbillorum"
"Amlodipin",0.767839289824571,"G. morbillorum"
"Amlodipin",0.767839289824571,"G. morbillorum"
"Amlodipin",0.767839289824571,"G. morbillorum"
"Amlodipin",0.767839289824571,"G. morbillorum"
"Amlodipin",0.767839289824571,"G. morbillorum"
"Amlodipin",0.767839289824571,"G. morbillorum"
"Amlodipin",0.767839289824571,"G. morbillorum"
"Amlodipin",0.767839289824571,"G. morbillorum"
"Amlodipin",0.767839289824571,"G. morbillorum"
"Amlodipin",0.767839289824571,"G. morbillorum"
"Amlodipin",0.767839289824571,"G. morbillorum"
"Amlodipin",0.767839289824571,"G. morbillorum"
"Amlodipin",0.767839289824571,"G. morbillorum"
"Amlodipin",0.767839289824571,"G. morbillorum"
"Amlodipin",0.767839289824571,"G. morbillorum"
"Amlodipin",0.767839289824571,"G. morbillorum"
"Amlodipin",0.767839289824571,"G. morbillorum"
"Amlodipin",0.767839289824571,"G. morbillorum"
"Amlodipin",0.955880133408158,"L. reuteri"
"Amlodipin",0.955880133408158,"L. reuteri"
